iter	Passed	Remaining
263	16297	45434
264	16354	45360
265	16418	45304
266	16478	45239
267	16538	45172
268	16602	45118
269	16668	45067
270	16737	45025
271	16805	44979
272	16868	44920
273	16937	44877
274	16993	44800
275	17057	44744
276	17127	44703
277	17197	44664
278	17261	44608
279	17326	44553
280	17391	44500
281	17462	44461
282	17527	44406
283	17591	44351
284	17657	44299
285	17718	44233
286	17780	44173
287	17841	44108
288	17904	44047
289	17961	43975
290	18030	43930
291	18098	43883
292	18156	43811
293	18216	43745
294	18278	43682
295	18345	43631
296	18401	43555
297	18463	43494
298	18528	43440
299	18598	43397
300	18665	43345
301	18731	43292
302	18791	43227
303	18862	43184
304	18929	43135
305	18993	43076
306	19054	43012
307	19120	42958
308	19185	42904
309	19237	42819
310	19292	42741
311	19350	42671
312	19415	42614
313	19476	42550
314	19539	42491
315	19599	42424
316	19660	42360
317	19719	42291
318	19786	42239
319	19852	42187
320	19922	42141
321	19978	42065
322	20038	42000
323	20092	41921
324	20149	41849
325	20215	41795
326	20274	41726
327	20335	41663
328	20411	41629
329	20481	41583
330	20545	41526
331	20603	41454
332	20664	41391
333	20732	41340
334	20810	41310
335	20897	41298
336	20962	41241
337	21042	41213
338	21111	41163
339	21179	41114
340	21239	41047
341	21306	40992
342	21369	40932
343	21435	40876
344	21511	40840
345	21602	40832
346	21699	40835
347	21792	40830
348	21870	40795
349	21948	40762
350	22021	40717
351	22086	40659
352	22162	40621
353	22235	40576
354	22299	40515
355	22365	40459
356	22432	40403
357	22505	40359
358	22576	40311
359	22645	40258
360	22718	40212
361	22788	40163
362	22856	40108
363	22923	40052
364	22993	40001
365	23100	40015
366	23181	39983
367	23272	39968
368	23339	39911
369	23395	39835
370	23474	39798
371	23541	39742
372	23609	39687
373	23686	39646
374	23748	39581
375	23808	39511
376	23869	39444
377	23939	39392
378	24026	39368
379	24098	39318
380	24172	39272
381	24237	39211
382	24308	39160
383	24377	39105
384	24438	39037
385	24498	38969
386	24558	38899
387	24615	38827
388	24673	38755
389	24733	38685
390	24797	38623
391	24861	38561
392	24921	38491
393	24980	38421
394	25037	38348
395	25097	38279
396	25161	38217
397	25218	38145
398	25277	38074
399	25334	38002
400	25402	37945
401	25470	37888
402	25533	37824
403	25590	37752
404	25651	37686
405	25711	37617
406	25765	37539
407	25824	37471
408	25891	37412
409	25956	37352
410	26031	37305
411	26090	37235
412	26145	37161
413	26204	37090
414	26261	37019
415	26326	36958
416	26399	36908
417	26466	36851
418	26525	36780
419	26587	36715
420	26651	36653
421	26709	36583
422	26772	36519
423	26833	36453
424	26885	36374
425	26946	36307
426	27008	36242
427	27064	36170
428	27121	36098
429	27178	36026
430	27248	35973
431	27317	35918
432	27381	35855
433	27434	35779
434	27492	35709
435	27550	35639
436	27610	35571
437	27676	35511
438	27743	35454
439	27807	35391
440	27873	35331
441	27938	35270
442	28001	35206
443	28061	35140
444	28126	35079
445	28185	35010
446	28254	34954
447	28314	34888
448	28384	34833
449	28448	34770
450	28511	34707
451	28573	34642
452	28633	34574
453	28700	34515
454	28761	34450
455	28833	34398
456	28901	34340
457	28970	34283
458	29032	34218
459	29098	34159
460	29165	34099
461	29228	34036
462	29295	33977
463	29360	33915
464	29427	33856
465	29488	33791
466	29548	33724
467	29610	33659
468	29672	33594
469	29739	33535
470	29809	33480
471	29876	33420
472	29939	33357
473	29996	33287
474	30051	33215
475	30119	33156
476	30179	33089
477	30245	33029
478	30313	32971
479	30378	32910
480	30448	32854
481	30511	32790
482	30583	32736
483	30660	32687
484	30728	32628
485	30797	32572
486	30867	32514
487	30932	32454
488	31004	32399
489	31071	32339
490	31146	32287
491	31211	32226
492	31279	32167
493	31344	32106
494	31409	32043
495	31472	31980
496	31540	31921
497	31608	31861
498	31671	31798
499	31733	31733
500	31792	31665
501	31857	31603
502	31927	31546
503	31989	31481
504	32062	31427
505	32130	31368
506	32198	31309
507	32263	31247
508	32324	31181
509	32386	31115
510	32455	31058
511	32518	30994
512	32584	30933
513	32650	30871
514	32713	30807
515	32776	30743
516	32839	30680
517	32902	30616
518	32961	30548
519	33022	30482
520	33086	30419
521	33153	30358
522	33216	30295
523	33278	30230
524	33336	30161
525	33402	30100
526	33463	30034
527	33530	29974
528	33588	29906
529	33649	29839
530	33713	29777
531	33776	29713
532	33842	29651
533	33905	29587
534	33968	29523
535	34025	29454
536	34087	29389
537	34152	29328
538	34223	29270
539	34287	29207
540	34356	29148
541	34426	29091
542	34484	29022
543	34546	28957
544	34608	28893
545	34673	28831
546	34744	28773
547	34812	28714
548	34871	28646
549	34939	28586
550	35006	28525
551	35067	28460
552	35142	28406
553	35210	28345
554	35278	28286
555	35343	28223
556	35405	28159
557	35467	28094
558	35528	28028
559	35590	27963
560	35654	27900
561	35714	27834
562	35773	27767
563	35837	27704
564	35898	27638
565	35968	27580
566	36031	27515
567	36092	27450
568	36160	27390
569	36221	27324
570	36287	27263
571	36352	27201
572	36416	27137
573	36480	27074
574	36541	27008
575	36601	26943
576	36658	26874
577	36720	26809
578	36789	26750
579	36860	26691
580	36930	26633
581	36989	26566
582	37057	26506
583	37121	26442
584	37177	26373
585	37240	26309
586	37300	26243
587	37361	26178
588	37414	26107
589	37483	26047
590	37549	25986
591	37618	25926
592	37677	25859
593	37738	25794
594	37810	25736
595	37885	25680
596	37950	25618
597	38018	25557
598	38085	25495
599	38157	25438
600	38224	25377
601	38287	25313
602	38363	25257
603	38430	25195
604	38490	25130
605	38530	25050
606	38564	24968
607	38598	24885
608	38635	24805
609	38670	24723
610	38705	24642
611	38740	24560
612	38773	24478
613	38809	24397
614	38847	24318
615	38889	24242
616	38923	24161
617	38955	24079
618	38990	23999
619	39028	23920
620	39064	23841
621	39099	23761
622	39133	23680
623	39166	23600
624	39203	23521
625	39238	23442
626	39273	23363
627	39306	23283
628	39339	23203
629	39373	23123
630	39408	23045
631	39445	22968
632	39480	22890
633	39517	22812
634	39554	22736
635	39593	22660
636	39625	22581
637	39662	22504
638	39697	22426
639	39736	22351
640	39771	22274
641	39807	22197
642	39842	22120
643	39876	22043
644	39909	21965
645	39939	21886
646	39973	21809
647	40007	21732
648	40045	21657
649	40081	21582
650	40122	21509
651	40155	21432
652	40194	21359
653	40232	21284
654	40270	21211
655	40304	21135
656	40340	21060
657	40376	20985
658	40412	20911
659	40450	20838
660	40486	20763
661	40517	20687
662	40551	20612
663	40586	20537
664	40625	20465
665	40659	20390
666	40694	20316
667	40727	20241
668	40763	20168
669	40800	20095
670	40839	20023
671	40887	19956
672	40920	19882
673	40951	19807
674	40992	19737
675	41025	19663
676	41057	19588
677	41091	19515
678	41131	19445
679	41162	19370
680	41195	19297
681	41226	19223
682	41258	19149
683	41288	19074
684	41321	19002
685	41354	18928
686	41393	18858
687	41428	18787
688	41469	18718
689	41504	18646
690	41538	18574
691	41573	18503
692	41609	18433
693	41646	18362
694	41680	18291
695	41716	18221
696	41749	18149
697	41783	18078
698	41817	18007
699	41853	17937
700	41895	17869
701	41930	17799
702	41964	17728
703	41995	17657
704	42029	17586
705	42065	17517
706	42101	17448
707	42135	17377
708	42173	17309
709	42206	17239
710	42241	17169
711	42282	17102
712	42323	17036
713	42358	16967
714	42395	16899
715	42437	16832
716	42476	16765
717	42511	16696
718	42548	16628
719	42584	16560
720	42623	16493
721	42659	16425
722	42698	16358
723	42732	16290
724	42766	16221
725	42800	16153
726	42837	16086
727	42876	16019
728	42913	15952
729	42947	15884
730	42984	15817
731	43018	15750
732	43057	15683
733	43093	15617
734	43128	15549
735	43163	15482
736	43201	15416
737	43238	15350
738	43269	15281
739	43302	15214
740	43345	15150
741	43386	15086
742	43426	15021
743	43462	14954
744	43497	14888
745	43531	14821
746	43569	14756
747	43602	14689
748	43635	14622
749	43665	14555
750	43698	14488
751	43731	14422
752	43764	14355
753	43797	14289
754	43829	14222
755	43861	14156
756	43897	14091
757	43929	14024
758	43961	13958
759	43997	13894
760	44028	13827
761	44063	13762
762	44096	13697
763	44132	13632
764	44164	13567
765	44197	13501
766	44231	13436
767	44264	13371
768	44297	13306
769	44331	13241
770	44364	13176
771	44400	13113
772	44433	13048
773	44468	12984
774	44508	12921
775	44545	12858
776	44585	12796
777	44625	12733
778	44667	12671
779	44707	12609
780	44750	12548
781	44797	12488
782	44841	12427
783	44879	12364
784	44919	12302
785	44960	12241
786	45000	12179
787	45043	12118
788	45086	12057
789	45131	11996
790	45173	11935
791	45211	11873
792	45261	11814
793	45304	11753
794	45345	11692
795	45389	11632
796	45431	11571
797	45472	11510
798	45515	11450
799	45556	11389
800	45601	11329
801	45643	11268
802	45683	11207
803	45724	11146
804	45768	11086
805	45812	11026
806	45856	10966
807	45903	10907
808	45949	10848
809	45993	10788
810	46033	10728
811	46077	10668
812	46118	10607
813	46165	10548
814	46203	10488
815	46246	10428
816	46287	10368
817	46338	10310
818	46382	10250
819	46422	10190
820	46464	10130
821	46503	10070
822	46545	10010
823	46584	9950
824	46623	9889
825	46665	9830
826	46707	9770
827	46746	9710
828	46794	9652
829	46838	9593
830	46879	9533
831	46923	9474
832	46967	9416
833	47006	9356
834	47052	9297
835	47099	9239
836	47140	9180
837	47182	9121
838	47226	9062
839	47264	9002
840	47303	8943
841	47342	8883
842	47387	8825
843	47430	8766
844	47473	8708
845	47518	8650
846	47561	8591
847	47602	8532
848	47644	8473
849	47688	8415
850	47728	8356
851	47768	8297
852	47813	8239
853	47858	8181
854	47900	8123
855	47939	8064
856	47985	8006
857	48032	7949
858	48071	7890
859	48120	7833
860	48164	7775
861	48209	7717
862	48255	7660
863	48303	7603
864	48346	7545
865	48394	7488
866	48440	7430
867	48491	7374
868	48530	7315
869	48571	7257
870	48620	7200
871	48662	7143
872	48710	7086
873	48754	7028
874	48801	6971
875	48844	6914
876	48891	6857
877	48938	6800
878	48980	6742
879	49020	6684
880	49058	6626
881	49098	6568
882	49139	6511
883	49180	6453
884	49218	6395
885	49259	6338
886	49297	6280
887	49340	6223
888	49379	6165
889	49419	6108
890	49463	6051
891	49504	5993
892	49545	5936
893	49587	5879
894	49633	5822
895	49673	5765
896	49715	5708
897	49755	5651
898	49802	5595
899	49846	5538
900	49890	5481
901	49933	5425
902	49972	5368
903	50012	5311
904	50057	5254
905	50099	5197
906	50142	5141
907	50183	5084
908	50225	5028
909	50267	4971
910	50307	4914
911	50345	4857
912	50386	4801
913	50432	4745
914	50477	4689
915	50516	4632
916	50560	4576
917	50600	4519
918	50643	4463
919	50684	4407
920	50725	4351
921	50765	4294
922	50810	4238
923	50848	4182
924	50892	4126
925	50928	4069
926	50972	4014
927	51013	3957
928	51052	3901
929	51091	3845
930	51139	3790
931	51184	3734
932	51227	3678
933	51270	3622
934	51311	3567
935	51356	3511
936	51396	3455
937	51439	3400
938	51482	3344
939	51524	3288
940	51564	3233
941	51603	3177
942	51643	3121
943	51683	3065
944	51724	3010
945	51768	2955
946	51807	2899
947	51846	2843
948	51886	2788
949	51928	2733
950	51969	2677
951	52008	2622
952	52049	2566
953	52093	2511
954	52137	2456
955	52179	2401
956	52218	2346
957	52261	2291
958	52301	2236
959	52339	2180
960	52382	2125
961	52421	2070
962	52460	2015
963	52501	1960
964	52543	1905
965	52588	1850
966	52631	1796
967	52673	1741
968	52717	1686
969	52754	1631
970	52795	1576
971	52831	1521
972	52873	1467
973	52917	1412
974	52960	1357
975	52999	1303
976	53040	1248
977	53081	1194
978	53121	1139
979	53163	1084
980	53207	1030
981	53247	976
982	53294	921
983	53339	867
984	53399	813
985	53450	758
986	53498	704
987	53543	650
988	53603	596
989	53658	542
990	53708	487
991	53766	433
992	53860	379
993	53940	325
994	54014	271
995	54065	217
996	54135	162
997	54185	108
998	54246	54
999	54344	0
