iter	MultiClass
163	1.082361903
164	1.082251168
165	1.082169961
166	1.082082646
167	1.081958682
168	1.081836999
169	1.081750708
170	1.081668746
171	1.081575433
172	1.081485142
173	1.081369682
174	1.081282467
175	1.081186012
176	1.081087951
177	1.080999794
178	1.080906122
179	1.080772289
180	1.080710465
181	1.080586533
182	1.080464221
183	1.080337242
184	1.080257777
185	1.080165383
186	1.080076566
187	1.080001694
188	1.079920889
189	1.079832313
190	1.079738385
191	1.079659234
192	1.079559047
193	1.079457874
194	1.079373661
195	1.079271983
196	1.079179053
197	1.079083158
198	1.078976577
199	1.078867654
200	1.078800321
201	1.078730795
202	1.078634443
203	1.078523791
204	1.078432259
205	1.078335126
206	1.078270089
207	1.07818386
208	1.078077152
209	1.07800493
210	1.077930111
211	1.07787172
212	1.077783477
213	1.077704033
214	1.077602653
215	1.077525986
216	1.077410201
217	1.077314883
218	1.077222801
219	1.077138145
220	1.0770313
221	1.076968854
222	1.076857808
223	1.076784444
224	1.076705178
225	1.076597398
226	1.076517255
227	1.076436864
228	1.07638366
229	1.076289259
230	1.07621479
231	1.076108945
232	1.076035004
233	1.07593374
234	1.075852923
235	1.075746099
236	1.075654507
237	1.075580007
238	1.075487145
239	1.075390807
240	1.075271519
241	1.075201963
242	1.075100369
243	1.074963539
244	1.074866792
245	1.074763239
246	1.074648543
247	1.074549713
248	1.074456653
249	1.074375738
250	1.074298045
251	1.07421725
252	1.074115946
253	1.074021889
254	1.073923006
255	1.073833321
256	1.073721907
257	1.073652702
258	1.073566376
259	1.073468343
260	1.073403776
261	1.073307727
262	1.073223732
263	1.073140622
264	1.073076671
265	1.07298184
266	1.072860053
267	1.072756189
268	1.072654595
269	1.072589054
270	1.072474487
271	1.072381825
272	1.072284534
273	1.072175441
274	1.072097352
275	1.071988029
276	1.071903547
277	1.071810576
278	1.071698891
279	1.071609154
280	1.071539146
281	1.071446357
282	1.071333153
283	1.071222536
284	1.07114087
285	1.071032908
286	1.070921294
287	1.070855393
288	1.070749292
289	1.070673673
290	1.07059396
291	1.070510583
292	1.070438805
293	1.070375237
294	1.070301986
295	1.070188294
296	1.070100514
297	1.069977383
298	1.069919881
299	1.06984507
300	1.06977389
301	1.069675462
302	1.069582906
303	1.069497383
304	1.069407831
305	1.069314497
306	1.069237378
307	1.069152377
308	1.069067187
309	1.068978021
310	1.068878709
311	1.068801487
312	1.06872124
313	1.068637943
314	1.068530875
315	1.06842854
316	1.068335581
317	1.068251902
318	1.068158558
319	1.068039751
320	1.06794575
321	1.06786736
322	1.06778631
323	1.067711153
324	1.067642638
325	1.067525913
326	1.067459305
327	1.067395644
328	1.067316298
329	1.067229514
330	1.067153806
331	1.067084639
332	1.067021429
333	1.066910888
334	1.066816489
335	1.066751806
336	1.066663526
337	1.066592326
338	1.066502445
339	1.066414883
340	1.066358255
341	1.066264024
342	1.066182211
343	1.066099944
344	1.066011183
345	1.065912735
346	1.065835431
347	1.065739796
348	1.065645145
349	1.065573542
350	1.06548585
351	1.065404744
352	1.065284143
353	1.06519105
354	1.065112693
355	1.065035147
356	1.0649355
357	1.064866458
358	1.06477724
359	1.064681503
360	1.064620683
361	1.064536606
362	1.064469563
363	1.064401161
364	1.064313108
365	1.064238314
366	1.064165883
367	1.064058834
368	1.063972087
369	1.063905626
370	1.063831273
371	1.063770676
372	1.063672879
373	1.06359961
374	1.063523219
375	1.063446746
376	1.063373014
377	1.063302937
378	1.063218967
379	1.06313391
380	1.06304004
381	1.062946777
382	1.062858503
383	1.06278759
384	1.062713693
385	1.062622566
386	1.062551222
387	1.062488552
388	1.062386459
389	1.06229715
390	1.062220472
391	1.062150789
392	1.062065071
393	1.061977387
394	1.061874535
395	1.061785129
396	1.061714009
397	1.061637449
398	1.061576559
399	1.061512268
400	1.061414598
401	1.061347281
402	1.061297657
403	1.061178072
404	1.061059235
405	1.0609629
406	1.060908605
407	1.06082438
408	1.060727631
409	1.060658453
410	1.060528947
411	1.06045883
412	1.060392938
413	1.060312583
414	1.060245894
415	1.060169129
416	1.060088171
417	1.060031347
418	1.059933088
419	1.059856359
420	1.059784693
421	1.059697809
422	1.059623492
423	1.059531685
424	1.059465075
425	1.059375749
426	1.059312577
427	1.059249269
428	1.059191505
429	1.059129819
430	1.059056254
431	1.058972834
432	1.058868467
433	1.058773707
434	1.058687146
435	1.05863916
436	1.058533286
437	1.058449526
438	1.058379561
439	1.058319917
440	1.058249975
441	1.058152164
442	1.058072708
443	1.057965241
444	1.057863549
445	1.057780442
446	1.057674564
447	1.057600186
448	1.057516679
449	1.057437811
450	1.05733187
451	1.057253249
452	1.057175469
453	1.057079934
454	1.057005052
455	1.056907793
456	1.056809559
457	1.056723433
458	1.056635405
459	1.056534812
460	1.056433475
461	1.056365867
462	1.056277291
463	1.056210869
464	1.056092691
465	1.056024873
466	1.055959116
467	1.055873352
468	1.055796236
469	1.055705166
470	1.055614961
471	1.055553298
472	1.055459855
473	1.055375994
474	1.055301644
475	1.055212429
476	1.055119771
477	1.055026739
478	1.05491657
479	1.054839103
480	1.054749866
481	1.054700516
482	1.054614233
483	1.054503055
484	1.05441021
485	1.054352067
486	1.054275018
487	1.054213858
488	1.054148215
489	1.054083344
490	1.054001407
491	1.053909314
492	1.053825201
493	1.05374242
494	1.053657342
495	1.053557771
496	1.053466
497	1.053382109
498	1.053294898
499	1.05321286
500	1.053139722
501	1.053071971
502	1.052979713
503	1.052923538
504	1.052829343
505	1.052735431
506	1.052649921
507	1.052551948
508	1.052495823
509	1.052424776
510	1.052320918
511	1.052252771
512	1.052166459
513	1.052077382
514	1.051979537
515	1.05187965
516	1.051794425
517	1.051707842
518	1.051644812
519	1.051594249
520	1.051509129
521	1.051446345
522	1.051359219
523	1.05127164
524	1.051188722
525	1.051084394
526	1.051002769
527	1.050916881
528	1.05084935
529	1.050773452
530	1.050698889
531	1.050645469
532	1.050549781
533	1.050452993
534	1.050362665
535	1.050288159
536	1.050200689
537	1.050147264
538	1.050046896
539	1.049982915
540	1.049917961
541	1.049828509
542	1.049758632
543	1.049654439
544	1.049582656
545	1.049476629
546	1.049385095
547	1.049300612
548	1.049243919
549	1.049169781
550	1.049082923
551	1.048985991
552	1.048908709
553	1.048834037
554	1.048741384
555	1.048641149
556	1.048564679
557	1.048509435
558	1.048429172
559	1.048373161
560	1.048268803
561	1.048218488
562	1.048167325
563	1.048077687
564	1.048001187
565	1.047898815
566	1.047821407
567	1.047776223
568	1.04768514
569	1.047609405
570	1.047508191
571	1.047424203
572	1.047350465
573	1.047286911
574	1.047218063
575	1.047123354
576	1.047061374
577	1.046986134
578	1.046886648
579	1.046794864
580	1.046683053
581	1.046591778
582	1.04649972
583	1.046403519
584	1.046324664
585	1.046237996
586	1.04618544
587	1.046097722
588	1.046046833
589	1.045969443
590	1.045873509
591	1.045785117
592	1.045716536
593	1.045620787
594	1.045523669
595	1.045416426
596	1.045355102
597	1.045275753
598	1.045190518
599	1.045097565
600	1.045033422
601	1.044950357
602	1.044886881
603	1.044828487
604	1.044745261
605	1.044662936
606	1.044572255
607	1.044469016
608	1.04438956
609	1.044330109
610	1.044265083
611	1.044176514
612	1.044093789
613	1.044005654
614	1.043930269
615	1.043840377
616	1.043786207
617	1.043708177
618	1.043626044
619	1.043547689
620	1.043459677
621	1.043371386
622	1.043294152
623	1.043224167
624	1.043159698
625	1.043087336
626	1.043044377
627	1.042968968
628	1.042898019
629	1.04282731
630	1.042736608
631	1.04265256
632	1.042558479
633	1.042453563
634	1.042366901
635	1.042275171
636	1.042222316
637	1.042152393
638	1.042068611
639	1.041989734
640	1.041910043
641	1.041826165
642	1.041748193
643	1.041669263
644	1.041590165
645	1.041524208
646	1.041435424
647	1.041364829
648	1.041299744
649	1.041223135
650	1.041132944
651	1.041069085
652	1.040985726
653	1.040900073
654	1.040826572
655	1.040750125
656	1.040660275
657	1.040598579
658	1.040505467
659	1.040420996
660	1.040368359
661	1.040331768
662	1.040261619
663	1.040175774
664	1.040091893
665	1.040009766
666	1.039913264
667	1.03982618
668	1.039737794
669	1.039674517
670	1.039597283
671	1.039524361
672	1.039487896
673	1.039433588
674	1.039362908
675	1.039280682
676	1.039173873
677	1.039094312
678	1.039003033
679	1.038944354
680	1.038846558
681	1.038777141
682	1.03872022
683	1.038665005
684	1.038573213
685	1.038515263
686	1.038454056
687	1.038383137
688	1.038311776
689	1.038233842
690	1.038171948
691	1.038063516
692	1.037992943
693	1.037913678
694	1.037845749
695	1.037785818
696	1.03773749
697	1.037687769
698	1.037641035
699	1.03755516
700	1.037447067
701	1.037380002
702	1.037338595
703	1.037273863
704	1.037217416
705	1.037144937
706	1.03706538
707	1.036995966
708	1.036885705
709	1.036828072
710	1.036739916
711	1.036653278
712	1.03658587
713	1.03650609
714	1.036413332
715	1.036336493
716	1.036259242
717	1.036199038
718	1.036118098
719	1.036071845
720	1.035993057
721	1.035895399
722	1.035804458
723	1.035739587
724	1.035692417
725	1.035604691
726	1.035498471
727	1.035412134
728	1.035347312
729	1.035280549
730	1.035220544
731	1.035143006
732	1.035073125
733	1.035000076
734	1.034924919
735	1.034825962
736	1.034754028
737	1.034685657
738	1.03463393
739	1.034550769
740	1.034462313
741	1.034381915
742	1.034300348
743	1.034217859
744	1.034133946
745	1.034067405
746	1.03396663
747	1.033899415
748	1.033801985
749	1.033738262
750	1.033679275
751	1.033604955
752	1.033541481
753	1.033466741
754	1.033360334
755	1.033299285
756	1.033228222
757	1.033159192
758	1.03308394
759	1.033013721
760	1.032944192
761	1.032878071
762	1.032800246
763	1.032736401
764	1.032669866
765	1.032606593
766	1.032511596
767	1.032432665
768	1.032358632
769	1.032277927
770	1.032218147
771	1.03212833
772	1.032062658
773	1.031988855
774	1.031917156
775	1.031859835
776	1.031748233
777	1.031659626
778	1.03159433
779	1.031505704
780	1.031458278
781	1.031357813
782	1.031277225
783	1.031229055
784	1.031135711
785	1.031058494
786	1.030985664
787	1.030878628
788	1.030788662
789	1.030708826
790	1.030638273
791	1.030577143
792	1.030485693
793	1.030423528
794	1.03033737
795	1.030224469
796	1.03013361
797	1.030039357
798	1.02994792
799	1.029849602
800	1.029781353
801	1.029724737
802	1.029662234
803	1.029595421
804	1.029495846
805	1.029432634
806	1.029334174
807	1.029265077
808	1.029185357
809	1.029139788
810	1.029075778
811	1.02898474
812	1.028880764
813	1.028816042
814	1.028741336
815	1.028686671
816	1.028626334
817	1.028543641
818	1.028439719
819	1.028388379
820	1.028321025
821	1.028247143
822	1.028164366
823	1.028076501
824	1.028013141
825	1.027932427
826	1.027835983
827	1.027760268
828	1.027675395
829	1.027604952
830	1.027558166
831	1.027494518
832	1.027417738
833	1.027334666
834	1.027238981
835	1.027168156
836	1.0270835
837	1.027011232
838	1.026928543
839	1.026857253
840	1.026819129
841	1.026781288
842	1.026712901
843	1.026614897
844	1.026524731
845	1.026418914
846	1.026345144
847	1.026278659
848	1.026194728
849	1.026109375
850	1.026031421
851	1.025953114
852	1.025868103
853	1.025797089
854	1.025726506
855	1.025653025
856	1.025555657
857	1.025479042
858	1.025419583
859	1.025329337
860	1.025251178
861	1.025172896
862	1.025089426
863	1.024985685
864	1.024916825
865	1.024803366
866	1.024731515
867	1.024643574
868	1.024584156
869	1.024506858
870	1.024433479
871	1.024367862
872	1.024288239
873	1.02418841
874	1.024117282
875	1.024044312
876	1.023958962
877	1.02388257
878	1.023798103
879	1.023723268
880	1.023657053
881	1.023572699
882	1.023511345
883	1.023437358
884	1.023389837
885	1.02332284
886	1.023267848
887	1.023195162
888	1.023145583
889	1.023077237
890	1.022987815
891	1.022908817
892	1.022843986
893	1.022772635
894	1.022679808
895	1.022621995
896	1.022559195
897	1.022491525
898	1.022415292
899	1.022346649
900	1.02226419
901	1.022191889
902	1.022126438
903	1.022066202
904	1.021998818
905	1.021934539
906	1.021860111
907	1.021780935
908	1.021724011
909	1.021640602
910	1.021584469
911	1.021536102
912	1.021448664
913	1.021388881
914	1.02131188
915	1.021233907
916	1.02116635
917	1.021102037
918	1.021018881
919	1.020929003
920	1.020843424
921	1.020782487
922	1.020709635
923	1.020659149
924	1.020571406
925	1.020526375
926	1.020453219
927	1.020360413
928	1.020299129
929	1.020222284
930	1.020152131
931	1.020083751
932	1.019999696
933	1.019922088
934	1.019854715
935	1.019776514
936	1.01969763
937	1.019622632
938	1.019541812
939	1.019457406
940	1.01939788
941	1.0193253
942	1.019258002
943	1.019195807
944	1.019125644
945	1.019034702
946	1.018975474
947	1.018928626
948	1.0188736
949	1.018788602
950	1.018727959
951	1.018656664
952	1.018575912
953	1.018491923
954	1.018413983
955	1.018327559
956	1.018276273
957	1.018187596
958	1.018105791
959	1.018021681
960	1.017924793
961	1.017857419
962	1.017796004
963	1.017712044
964	1.017638466
965	1.017580429
966	1.017496152
967	1.017407308
968	1.017323858
969	1.017274173
970	1.01718736
971	1.017122932
972	1.017042427
973	1.016964021
974	1.016882887
975	1.016818273
976	1.0167243
977	1.016659952
978	1.016583885
979	1.016519843
980	1.01641651
981	1.01635173
982	1.016281549
983	1.016237418
984	1.016176223
985	1.016097132
986	1.016014466
987	1.015944979
988	1.015894561
989	1.015817823
990	1.015755119
991	1.015712323
992	1.015644251
993	1.015575045
994	1.015485733
995	1.015411719
996	1.015356491
997	1.015276411
998	1.015225002
999	1.015172274
